datacasetype|childid|childdesc|parentid|parentdesc|answer|c_depth
3|272099008|(removed)|398004007|(removed)|false|2
3|1255670000|(removed)|714663007|(removed)|false|3
3|76707005|(removed)|219892003|(removed)|false|12
3|103189000|(removed)|103191008|(removed)|false|7
3|50442003|(removed)|202465007|(removed)|false|4
3|120666003|(removed)|120960006|(removed)|false|9
3|433006008|(removed)|709579005|(removed)|false|6
3|779470003|(removed)|414690005|(removed)|false|6
3|75478009|(removed)|241782007|(removed)|false|3
3|77767001|(removed)|120712001|(removed)|false|7
3|397434007|(removed)|397454008|(removed)|false|5
3|767205003|(removed)|15666000|(removed)|false|6
3|1268644004|(removed)|762086001|(removed)|false|9
3|203223005|(removed)|203163004|(removed)|false|6
3|372701006|(removed)|714426007|(removed)|false|3
3|210611002|(removed)|210613004|(removed)|false|6
3|35804008|(removed)|1162489004|(removed)|false|9
3|232333009|(removed)|723504000|(removed)|false|6
3|119760009|(removed)|392245003|(removed)|false|5
3|35488004|(removed)|27914008|(removed)|false|8
3|38350001|(removed)|15513006|(removed)|false|6
3|129456006|(removed)|124596009|(removed)|false|5
3|107658001|(removed)|50960005|(removed)|false|4
3|723010005|(removed)|1251376007|(removed)|false|5
3|1156004000|(removed)|426496006|(removed)|false|7
3|721428008|(removed)|209077005|(removed)|false|5
3|871811002|(removed)|3860001000004101|(removed)|false|5
3|118835007|(removed)|7908000|(removed)|false|6
3|458025003|(removed)|458047003|(removed)|false|10
3|1290379001|(removed)|1290382006|(removed)|false|12
3|245276004|(removed)|279814004|(removed)|false|8
3|19654004|(removed)|764474005|(removed)|false|8
3|55556000|(removed)|437974005|(removed)|false|6
3|255167007|(removed)|271527007|(removed)|false|6
3|365946005|(removed)|284609005|(removed)|false|6
3|211047006|(removed)|211050009|(removed)|false|7
3|56401006|(removed)|281199000|(removed)|false|10
3|94334003|(removed)|94369001|(removed)|false|7
3|44719008|(removed)|76250001|(removed)|false|5
3|225222007|(removed)|304499005|(removed)|false|5
3|233293004|(removed)|232739006|(removed)|false|5
3|422567006|(removed)|312167001|(removed)|false|7
3|27466009|(removed)|231363002|(removed)|false|3
3|366725004|(removed)|406146007|(removed)|false|3
3|781063002|(removed)|387001004|(removed)|false|6
3|7189005|(removed)|36673005|(removed)|false|5
3|230920004|(removed)|175365009|(removed)|false|7
3|423857001|(removed)|457008|(removed)|false|5
3|297912000|(removed)|297913005|(removed)|false|3
3|24898000|(removed)|64070003|(removed)|false|10
3|229303007|(removed)|229304001|(removed)|false|6
3|10956761000119104|(removed)|40571000087109|(removed)|false|9
3|108365000|(removed)|715266002|(removed)|false|5
3|11803931000119108|(removed)|11804051000119100|(removed)|false|7
3|67889009|(removed)|1230042009|(removed)|false|4
3|291142006|(removed)|296178002|(removed)|false|7
3|160822004|(removed)|160823009|(removed)|false|3
3|120217006|(removed)|31697000|(removed)|false|5
3|108807002|(removed)|773521007|(removed)|false|8
3|119270007|(removed)|410136007|(removed)|false|3
3|419518009|(removed)|287025008|(removed)|false|4
3|432671005|(removed)|771138006|(removed)|false|7
3|239999004|(removed)|301024002|(removed)|false|5
3|123777002|(removed)|57160007|(removed)|false|5
3|118810001|(removed)|241232001|(removed)|false|6
3|303728004|(removed)|52124006|(removed)|false|7
3|60471000|(removed)|1269099002|(removed)|false|7
3|248369007|(removed)|168555002|(removed)|false|3
3|107502002|(removed)|61560006|(removed)|false|7
3|718455008|(removed)|718456009|(removed)|false|6
3|418065000|(removed)|772350006|(removed)|false|5
3|118872001|(removed)|312228004|(removed)|false|5
3|262560006|(removed)|426246007|(removed)|false|5
3|56891007|(removed)|20748000|(removed)|false|7
3|36645008|(removed)|700548002|(removed)|false|5
3|365661009|(removed)|285790001|(removed)|false|5
3|410942007|(removed)|1172794002|(removed)|false|2
3|272520006|(removed)|260394003|(removed)|false|3
3|242478009|(removed)|217527000|(removed)|false|6
3|245643006|(removed)|728320009|(removed)|false|8
3|767321005|(removed)|785586005|(removed)|false|3
3|734204004|(removed)|24391000181107|(removed)|false|8
3|335961000119106|(removed)|346791000119105|(removed)|false|6
3|306944007|(removed)|254522003|(removed)|false|4
3|16302511000119103|(removed)|46161000087105|(removed)|false|5
3|186831000119104|(removed)|674361000119104|(removed)|false|4
3|737524005|(removed)|737852005|(removed)|false|10
3|230672006|(removed)|230671004|(removed)|false|5
3|122069003|(removed)|117862001|(removed)|false|6
3|235699006|(removed)|442267002|(removed)|false|7
3|239867006|(removed)|1288014009|(removed)|false|6
3|2486003|(removed)|68829005|(removed)|false|5
3|286421000|(removed)|286512003|(removed)|false|6
3|765247000|(removed)|765248005|(removed)|false|9
3|403710000|(removed)|403716006|(removed)|false|5
3|256126008|(removed)|256128009|(removed)|false|5
3|262523007|(removed)|721428008|(removed)|false|6
3|58126003|(removed)|200125006|(removed)|false|4
3|80617005|(removed)|701183002|(removed)|false|5
3|62258005|(removed)|14776004|(removed)|false|5
3|1141981001|(removed)|289959001|(removed)|false|6
3|11164009|(removed)|726724005|(removed)|false|6
3|106234000|(removed)|73510009|(removed)|false|4
3|108337002|(removed)|271390004|(removed)|false|4
3|181587001|(removed)|789234007|(removed)|false|11
3|15729801000119102|(removed)|307211000119102|(removed)|false|6
3|13855007|(removed)|701538006|(removed)|false|3
3|762705008|(removed)|763032000|(removed)|false|5
3|198056001|(removed)|1148886000|(removed)|false|8
3|310611001|(removed)|251079001|(removed)|false|4
3|103886005|(removed)|103891006|(removed)|false|7
3|293919008|(removed)|293921003|(removed)|false|5
3|446030004|(removed)|419105006|(removed)|false|7
3|312423006|(removed)|441551009|(removed)|false|6
3|777193005|(removed)|786272003|(removed)|false|8
3|1148757008|(removed)|1208747005|(removed)|false|4
3|416886008|(removed)|212229008|(removed)|false|4
3|21158003|(removed)|53716001|(removed)|false|10
3|450778008|(removed)|179745009|(removed)|false|5
3|107437001|(removed)|30868006|(removed)|false|7
3|106240007|(removed)|29571009|(removed)|false|2
3|5166001|(removed)|722705009|(removed)|false|6
3|785550009|(removed)|786255005|(removed)|false|4
3|53959004|(removed)|67562009|(removed)|false|6
3|87536007|(removed)|230691006|(removed)|false|4
3|10628711000119101|(removed)|870749003|(removed)|false|5
3|312202002|(removed)|83334005|(removed)|false|5
3|37759000|(removed)|467389004|(removed)|false|6
3|609620004|(removed)|39121000119100|(removed)|false|6
3|289282009|(removed)|249125003|(removed)|false|4
3|215468006|(removed)|215470002|(removed)|false|8
3|66360006|(removed)|78857004|(removed)|false|4
3|446030004|(removed)|419507009|(removed)|false|7
3|404976004|(removed)|299245003|(removed)|false|6
3|28432003|(removed)|111422001|(removed)|false|6
3|90753004|(removed)|197300007|(removed)|false|6
3|259485002|(removed)|115461001|(removed)|false|4
3|429417002|(removed)|283497000|(removed)|false|5
3|24898000|(removed)|57595000|(removed)|false|10
3|94113004|(removed)|1286807003|(removed)|false|7
3|410617001|(removed)|302613003|(removed)|false|4
3|303477006|(removed)|413922002|(removed)|false|5
3|118817003|(removed)|234721003|(removed)|false|6
3|120095006|(removed)|60656008|(removed)|false|6
3|411536006|(removed)|411687003|(removed)|false|4
3|373147003|(removed)|373148008|(removed)|false|5
3|271765003|(removed)|315258003|(removed)|false|4
3|63170008|(removed)|727150007|(removed)|false|8
3|269862009|(removed)|313725005|(removed)|false|7
3|3967008|(removed)|252341002|(removed)|false|6
3|276239002|(removed)|229554006|(removed)|false|3
3|361411000|(removed)|730382008|(removed)|false|8
3|118945008|(removed)|62856000|(removed)|false|4
3|413501004|(removed)|96324009|(removed)|false|7
3|870394007|(removed)|281544003|(removed)|false|6
3|384641003|(removed)|232766006|(removed)|false|7
3|767362004|(removed)|11996000|(removed)|false|6
3|1255670000|(removed)|1017198002|(removed)|false|3
3|116329008|(removed)|111960003|(removed)|false|3
3|297611009|(removed)|297612002|(removed)|false|3
3|63171007|(removed)|195647007|(removed)|false|4
3|423155007|(removed)|424948003|(removed)|false|9
3|237836003|(removed)|1177179002|(removed)|false|4
3|243704004|(removed)|243729005|(removed)|false|3
3|429239002|(removed)|294570004|(removed)|false|5
3|86251006|(removed)|1290731006|(removed)|false|9
3|385942004|(removed)|385953005|(removed)|false|5
3|120806004|(removed)|120821005|(removed)|false|8
3|76616003|(removed)|195500007|(removed)|false|5
3|107576003|(removed)|107577007|(removed)|false|7
3|61835000|(removed)|466083001|(removed)|false|6
3|297392009|(removed)|297393004|(removed)|false|4
3|364203008|(removed)|251957008|(removed)|false|5
3|736652002|(removed)|722928002|(removed)|false|4
3|129557000|(removed)|876867006|(removed)|false|8
3|68641000|(removed)|241190000|(removed)|false|3
3|118829007|(removed)|235205003|(removed)|false|5
3|57305009|(removed)|291894005|(removed)|false|5
3|270521004|(removed)|51500006|(removed)|false|5
3|239140003|(removed)|277812008|(removed)|false|6
3|247201009|(removed)|423389004|(removed)|false|3
3|1187138006|(removed)|718396005|(removed)|false|10
3|283427007|(removed)|283428002|(removed)|false|6
3|112698002|(removed)|179523005|(removed)|false|5
3|363079009|(removed)|231759007|(removed)|false|3
3|363503004|(removed)|372131006|(removed)|false|6
3|239872002|(removed)|239881008|(removed)|false|6
3|367408005|(removed)|85162006|(removed)|false|5
3|71057007|(removed)|240355008|(removed)|false|8
3|274338009|(removed)|287564000|(removed)|false|5
3|768617009|(removed)|96305006|(removed)|false|4
3|827045004|(removed)|109771000|(removed)|false|6
3|46091002|(removed)|282748000|(removed)|false|6
3|245911009|(removed)|3620007|(removed)|false|6
3|418819002|(removed)|440459001|(removed)|false|6
3|12398481000119109|(removed)|762511009|(removed)|false|4
3|63421002|(removed)|736919006|(removed)|false|4
3|782487009|(removed)|718617006|(removed)|false|2
3|447398007|(removed)|447600000|(removed)|false|11
3|113985000|(removed)|421253004|(removed)|false|9
3|244290005|(removed)|284114005|(removed)|false|8
3|721751007|(removed)|721752000|(removed)|false|5
3|774669008|(removed)|778369009|(removed)|false|7
3|34250006|(removed)|402441007|(removed)|false|5
3|313676001|(removed)|313970009|(removed)|false|6
3|705375005|(removed)|464267005|(removed)|false|4
3|429421009|(removed)|210846008|(removed)|false|6
3|2566000|(removed)|708965002|(removed)|false|6
3|115076000|(removed)|438938003|(removed)|false|6
3|373351007|(removed)|1260025008|(removed)|false|3
3|706106007|(removed)|464908007|(removed)|false|4
3|303946001|(removed)|419108008|(removed)|false|5
3|116194001|(removed)|108357003|(removed)|false|6
3|1289997009|(removed)|1296482002|(removed)|false|9
3|412329008|(removed)|774714003|(removed)|false|5
3|1149223009|(removed)|296352003|(removed)|false|5
3|7402007|(removed)|1141743004|(removed)|false|6
3|430886005|(removed)|93575000|(removed)|false|5
3|232118008|(removed)|449822000|(removed)|false|6
3|404494004|(removed)|404551006|(removed)|false|10
3|308518008|(removed)|185816000|(removed)|false|6
3|52186006|(removed)|111383007|(removed)|false|6
3|66081003|(removed)|335761000119108|(removed)|false|4
3|126864006|(removed)|92619003|(removed)|false|5
3|127571003|(removed)|253022000|(removed)|false|9
3|1268799003|(removed)|1231810005|(removed)|false|10
3|107994000|(removed)|79480008|(removed)|false|3
3|91812007|(removed)|1259962003|(removed)|false|6
3|8598002|(removed)|180945001|(removed)|false|7
3|715614003|(removed)|780015009|(removed)|false|4
3|705201002|(removed)|700567003|(removed)|false|4
3|897101005|(removed)|68406005|(removed)|false|9
3|234722005|(removed)|12491002|(removed)|false|6
3|106028002|(removed)|250077005|(removed)|false|2
3|734113005|(removed)|734114004|(removed)|false|6
3|76181002|(removed)|74341002|(removed)|false|6
3|107319001|(removed)|67178000|(removed)|false|9
3|290692001|(removed)|290694000|(removed)|false|6
3|94305009|(removed)|94486006|(removed)|false|7
3|56310002|(removed)|23161000087100|(removed)|false|8
3|20030004|(removed)|163603009|(removed)|false|7
3|51206004|(removed)|32008003|(removed)|false|6
3|302476005|(removed)|67603009|(removed)|false|5
3|286555004|(removed)|874829006|(removed)|false|7
3|23585005|(removed)|70528007|(removed)|false|5
3|423951004|(removed)|49931003|(removed)|false|11
3|2429008|(removed)|29431000087103|(removed)|false|8
3|779843003|(removed)|781983003|(removed)|false|5
3|705635006|(removed)|1254765005|(removed)|false|8
3|118754003|(removed)|1343566005|(removed)|false|3
3|283961004|(removed)|283964007|(removed)|false|6
3|13861005|(removed)|63405007|(removed)|false|5
3|49483002|(removed)|33456005|(removed)|false|4
3|58094005|(removed)|174672005|(removed)|false|6
3|384728007|(removed)|439240009|(removed)|false|5
3|3841000087104|(removed)|4091000087101|(removed)|false|8
3|417324009|(removed)|84935005|(removed)|false|5
3|1342370008|(removed)|1342373005|(removed)|false|8
3|118228005|(removed)|102967008|(removed)|false|2
3|764575008|(removed)|430164006|(removed)|false|6
3|44324008|(removed)|128581002|(removed)|false|6
3|699354006|(removed)|255114007|(removed)|false|7
3|445536008|(removed)|445598007|(removed)|false|4
3|111002|(removed)|181121007|(removed)|false|7
3|249578005|(removed)|300440002|(removed)|false|4
3|782376000|(removed)|387513000|(removed)|false|3
4|77309002|(removed)|458095007|(removed)|false|6
4|129140006|(removed)|369442008|(removed)|false|8
4|123848005|(removed)|27834005|(removed)|false|7
4|106077005|(removed)|403086006|(removed)|false|2
4|75490006|(removed)|1163414009|(removed)|false|7
4|254532005|(removed)|92619003|(removed)|false|5
4|23406007|(removed)|1285721004|(removed)|false|5
4|123038009|(removed)|472898004|(removed)|false|1
4|118717007|(removed)|29906006|(removed)|false|3
4|119234009|(removed)|52041005|(removed)|false|8
4|118228005|(removed)|128105004|(removed)|false|2
4|400081000|(removed)|9463006|(removed)|false|5
4|443820000|(removed)|194780003|(removed)|false|6
4|363227003|(removed)|92012006|(removed)|false|4
4|5294002|(removed)|773588003|(removed)|false|3
4|426760008|(removed)|961007|(removed)|false|4
4|314524002|(removed)|764604002|(removed)|false|8
4|407458009|(removed)|240545008|(removed)|false|5
4|276341003|(removed)|433256008|(removed)|false|4
4|118664000|(removed)|28163009|(removed)|false|3
4|404684003|(removed)|1338020005|(removed)|false|1
4|415671008|(removed)|44338001|(removed)|false|2
4|123037004|(removed)|716891004|(removed)|false|1
4|71341001|(removed)|305062007|(removed)|false|9
4|442083009|(removed)|228096007|(removed)|false|2
4|312415009|(removed)|79209008|(removed)|false|4
4|250087009|(removed)|53842005|(removed)|false|3
4|406122000|(removed)|109800008|(removed)|false|2
4|128618006|(removed)|283569009|(removed)|false|5
4|282026002|(removed)|36121005|(removed)|false|4
4|399830004|(removed)|710517002|(removed)|false|8
4|386617003|(removed)|241428009|(removed)|false|2
4|118805000|(removed)|443338008|(removed)|false|5
4|245255009|(removed)|368550005|(removed)|false|5
4|118738001|(removed)|698519007|(removed)|false|3
4|119527008|(removed)|279776002|(removed)|false|8
4|699498007|(removed)|302391008|(removed)|false|5
4|260787004|(removed)|465811002|(removed)|false|1
4|299691001|(removed)|80141007|(removed)|false|2
4|417662000|(removed)|161469008|(removed)|false|3
4|76712006|(removed)|84038009|(removed)|false|4
4|234532001|(removed)|16894711000119103|(removed)|false|4
4|118738001|(removed)|231771001|(removed)|false|3
4|297960002|(removed)|254227008|(removed)|false|4
4|280131007|(removed)|94572009|(removed)|false|4
4|312413002|(removed)|42753006|(removed)|false|2
4|248718009|(removed)|253678000|(removed)|false|4
4|300848003|(removed)|788979007|(removed)|false|2
4|298364001|(removed)|110172003|(removed)|false|3
4|19660004|(removed)|49001006|(removed)|false|3
4|312717002|(removed)|213689008|(removed)|false|5
4|303102005|(removed)|255491009|(removed)|false|3
4|119657005|(removed)|178842005|(removed)|false|5
4|49596003|(removed)|113288006|(removed)|false|5
4|21371007|(removed)|47712005|(removed)|false|4
4|91717005|(removed)|281739007|(removed)|false|5
4|399324007|(removed)|238391002|(removed)|false|6
4|64572001|(removed)|196136009|(removed)|false|2
4|407314008|(removed)|782040009|(removed)|false|4
4|40733004|(removed)|15689201000119103|(removed)|false|3
4|248982007|(removed)|89934007|(removed)|false|2
4|288532009|(removed)|44996008|(removed)|false|3
4|128239009|(removed)|302681000119107|(removed)|false|4
4|312129004|(removed)|1339030007|(removed)|false|5
4|406122000|(removed)|460880006|(removed)|false|2
4|128121009|(removed)|187791002|(removed)|false|3
4|71388002|(removed)|440688007|(removed)|false|1
4|52530000|(removed)|361345006|(removed)|false|4
4|64572001|(removed)|280959007|(removed)|false|2
4|71388002|(removed)|229366001|(removed)|false|1
4|69548008|(removed)|59914003|(removed)|false|7
4|76784001|(removed)|367694008|(removed)|false|8
4|128993003|(removed)|736613009|(removed)|false|4
4|138875005|(removed)|19913005|(removed)|false|0
4|364402001|(removed)|364434005|(removed)|false|3
4|64572001|(removed)|193687000|(removed)|false|2
4|118809006|(removed)|56970000|(removed)|false|5
4|70104002|(removed)|302723004|(removed)|false|7
4|416807002|(removed)|699915001|(removed)|false|7
4|29707007|(removed)|439357006|(removed)|false|9
4|419003001|(removed)|275340006|(removed)|false|4
4|362958002|(removed)|1303505008|(removed)|false|2
4|138875005|(removed)|26288002|(removed)|false|0
4|404684003|(removed)|67158008|(removed)|false|1
4|226320007|(removed)|1179050004|(removed)|false|4
4|350544001|(removed)|779392000|(removed)|false|4
4|260769002|(removed)|1254674004|(removed)|false|2
4|422248006|(removed)|772246001|(removed)|false|3
4|138875005|(removed)|397480009|(removed)|false|0
4|609625009|(removed)|56900004|(removed)|false|4
4|442083009|(removed)|1303615008|(removed)|false|2
4|125610000|(removed)|193120004|(removed)|false|5
4|371548008|(removed)|428686002|(removed)|false|5
4|127279002|(removed)|36924003|(removed)|false|4
4|400082007|(removed)|403432008|(removed)|false|5
4|93839008|(removed)|1260116000|(removed)|false|6
4|91689009|(removed)|729822001|(removed)|false|4
4|129125009|(removed)|1231795006|(removed)|false|2
4|300862005|(removed)|94773001|(removed)|false|3
4|421663001|(removed)|119529006|(removed)|false|5
4|123037004|(removed)|846669003|(removed)|false|1
4|896816002|(removed)|890260002|(removed)|false|7
4|782902008|(removed)|75826000|(removed)|false|4
4|225552003|(removed)|283746009|(removed)|false|2
4|418715001|(removed)|242297007|(removed)|false|2
4|123037004|(removed)|209570001|(removed)|false|1
4|699589007|(removed)|194539008|(removed)|false|4
4|387713003|(removed)|174457002|(removed)|false|2
4|19829001|(removed)|707433009|(removed)|false|4
4|52530000|(removed)|245545006|(removed)|false|4
4|118948005|(removed)|236717007|(removed)|false|5
4|280135003|(removed)|11784121000119105|(removed)|false|5
4|52530000|(removed)|727541000|(removed)|false|4
4|387713003|(removed)|1287824002|(removed)|false|2
4|116313000|(removed)|208197009|(removed)|false|4
4|52011008|(removed)|11792351000119109|(removed)|false|6
4|157265008|(removed)|239756002|(removed)|false|6
4|416417002|(removed)|417748003|(removed)|false|7
4|609623002|(removed)|253475008|(removed)|false|3
4|123853000|(removed)|53123009|(removed)|false|11
4|116249002|(removed)|82780000|(removed)|false|4
4|120573002|(removed)|728573008|(removed)|false|7
4|362958002|(removed)|431763003|(removed)|false|2
4|138875005|(removed)|785704008|(removed)|false|0
4|416319003|(removed)|361973004|(removed)|false|5
4|118937003|(removed)|303861000119106|(removed)|false|4
4|87003004|(removed)|71758008|(removed)|false|8
4|127278005|(removed)|1255276000|(removed)|false|4
4|39352004|(removed)|727459004|(removed)|false|5
4|55342001|(removed)|1340049003|(removed)|false|4
4|138875005|(removed)|294833000|(removed)|false|0
4|416455007|(removed)|114652002|(removed)|false|4
4|392155009|(removed)|431509004|(removed)|false|6
4|444905003|(removed)|276799004|(removed)|false|3
4|50043002|(removed)|301827008|(removed)|false|3
4|138875005|(removed)|231635008|(removed)|false|0
4|138875005|(removed)|1153429009|(removed)|false|0
4|138875005|(removed)|76273009|(removed)|false|0
4|448157006|(removed)|723878005|(removed)|false|6
4|125667009|(removed)|788933002|(removed)|false|5
4|406123005|(removed)|54225002|(removed)|false|2
4|423857001|(removed)|728337002|(removed)|false|5
4|31006001|(removed)|112596009|(removed)|false|3
4|363175000|(removed)|15729641000119101|(removed)|false|4
4|699997005|(removed)|728079004|(removed)|false|7
4|406123005|(removed)|737184001|(removed)|false|2
4|19838004|(removed)|392532001|(removed)|false|5
4|443820000|(removed)|763716008|(removed)|false|6
4|441975003|(removed)|1236947005|(removed)|false|4
4|714488006|(removed)|774052005|(removed)|false|5
4|441742003|(removed)|396152005|(removed)|false|3
4|125682004|(removed)|1162962000|(removed)|false|8
4|129140006|(removed)|720648003|(removed)|false|8
4|373407002|(removed)|197460005|(removed)|false|4
4|406121007|(removed)|369111007|(removed)|false|11
4|1260178005|(removed)|289465009|(removed)|false|7
4|88230002|(removed)|722485007|(removed)|false|4
4|399981008|(removed)|1187305006|(removed)|false|3
4|121852004|(removed)|104885003|(removed)|false|6
4|283339003|(removed)|11862561000119101|(removed)|false|6
4|89890002|(removed)|726037002|(removed)|false|5
4|20152005|(removed)|368397005|(removed)|false|9
4|276654001|(removed)|717183001|(removed)|false|4
4|119548005|(removed)|182140004|(removed)|false|9
4|312608009|(removed)|110091001|(removed)|false|5
4|413858005|(removed)|438965005|(removed)|false|6
4|33910007|(removed)|1303192006|(removed)|false|5
4|10847001|(removed)|173111001|(removed)|false|4
4|1338007|(removed)|40661000146100|(removed)|false|12
4|118238000|(removed)|89993004|(removed)|false|4
4|123037004|(removed)|723037007|(removed)|false|1
4|29707007|(removed)|47921002|(removed)|false|9
4|246556002|(removed)|870342005|(removed)|false|2
4|302293008|(removed)|202096005|(removed)|false|2
4|113192009|(removed)|369001002|(removed)|false|6
4|263094009|(removed)|209385006|(removed)|false|7
4|414220009|(removed)|415327001|(removed)|false|6
4|298378000|(removed)|262729009|(removed)|false|2
4|405952001|(removed)|368935006|(removed)|false|12
4|19660004|(removed)|1079181000119102|(removed)|false|3
4|709079002|(removed)|411621004|(removed)|false|2
4|113343008|(removed)|730310007|(removed)|false|4
4|239953001|(removed)|15649821000119100|(removed)|false|4
4|363171009|(removed)|438764004|(removed)|false|4
4|38199008|(removed)|245660001|(removed)|false|6
4|71388002|(removed)|35613008|(removed)|false|1
4|118934005|(removed)|416236009|(removed)|false|3
4|53120007|(removed)|45631007|(removed)|false|7
4|105590001|(removed)|438200007|(removed)|false|1
4|28225005|(removed)|16654000|(removed)|false|7
4|415664003|(removed)|782143009|(removed)|false|8
4|128145008|(removed)|232344001|(removed)|false|3
4|416455007|(removed)|103450004|(removed)|false|4
4|715964008|(removed)|429793003|(removed)|false|5
4|404684003|(removed)|35567006|(removed)|false|1
4|71388002|(removed)|386634006|(removed)|false|1
4|365550006|(removed)|1343355002|(removed)|false|3
4|118698009|(removed)|238321006|(removed)|false|5
4|409822003|(removed)|440876007|(removed)|false|2
4|312413002|(removed)|120740006|(removed)|false|2
4|106688000|(removed)|52759003|(removed)|false|7
4|168970005|(removed)|418485005|(removed)|false|7
4|301905003|(removed)|699761007|(removed)|false|6
4|176985009|(removed)|63626003|(removed)|false|4
4|79733001|(removed)|723840008|(removed)|false|6
4|718927003|(removed)|1010323006|(removed)|false|4
4|410607006|(removed)|86619003|(removed)|false|1
4|119262002|(removed)|41845008|(removed)|false|6
4|85756007|(removed)|771197004|(removed)|false|4
4|243368001|(removed)|428856007|(removed)|false|6
4|431134006|(removed)|431358004|(removed)|false|3
4|3755001|(removed)|238620000|(removed)|false|6
4|307824009|(removed)|414860000|(removed)|false|2
4|404684003|(removed)|609453002|(removed)|false|1
4|70354003|(removed)|47618001|(removed)|false|3
4|107733003|(removed)|52037006|(removed)|false|3
4|33226003|(removed)|181786007|(removed)|false|7
4|248842004|(removed)|840632006|(removed)|false|5
4|69548008|(removed)|728990006|(removed)|false|7
4|406122000|(removed)|95521008|(removed)|false|2
4|91723000|(removed)|1258943006|(removed)|false|3
4|118674002|(removed)|431988002|(removed)|false|4
4|386053000|(removed)|105012004|(removed)|false|3
4|118235002|(removed)|128080005|(removed)|false|2
4|372010005|(removed)|94081005|(removed)|false|6
4|138875005|(removed)|212383008|(removed)|false|0
4|129125009|(removed)|142551000119100|(removed)|false|2
4|404684003|(removed)|312607004|(removed)|false|1
4|312413002|(removed)|49643000|(removed)|false|2
4|118808003|(removed)|55230008|(removed)|false|5
4|418727003|(removed)|443957007|(removed)|false|4
4|118797008|(removed)|443532008|(removed)|false|4
4|106076001|(removed)|351761000119106|(removed)|false|3
4|118227000|(removed)|248450003|(removed)|false|2
4|73573004|(removed)|783137003|(removed)|false|4
4|80659006|(removed)|93419003|(removed)|false|4
4|106076001|(removed)|238837009|(removed)|false|3
4|7246002|(removed)|16451621000119103|(removed)|false|5
4|53619000|(removed)|713186008|(removed)|false|3
4|404684003|(removed)|54554009|(removed)|false|1
4|89901005|(removed)|1287753009|(removed)|false|3
4|284003005|(removed)|704062006|(removed)|false|5
4|118940003|(removed)|4463009|(removed)|false|4
4|69548008|(removed)|818998001|(removed)|false|7
4|107050009|(removed)|422841009|(removed)|false|7
4|128605003|(removed)|111796005|(removed)|false|3
4|404684003|(removed)|161107000|(removed)|false|1
4|387713003|(removed)|40658002|(removed)|false|2
4|400096001|(removed)|1287200004|(removed)|false|6
4|774007|(removed)|129167000|(removed)|false|8
4|123037004|(removed)|34747009|(removed)|false|1
4|34896006|(removed)|265294002|(removed)|false|3
4|65531009|(removed)|263458000|(removed)|false|11
4|239953001|(removed)|240857007|(removed)|false|4
4|304783003|(removed)|367816009|(removed)|false|6
4|406123005|(removed)|1287657002|(removed)|false|2
4|261571005|(removed)|782811007|(removed)|false|6
4|118228005|(removed)|285959005|(removed)|false|2
4|125643001|(removed)|879804003|(removed)|false|4
4|115173005|(removed)|84106001|(removed)|false|5
4|118694006|(removed)|25344002|(removed)|false|4
4|239953001|(removed)|685971000119103|(removed)|false|4
4|296587004|(removed)|296669007|(removed)|false|6
4|246061005|(removed)|263508009|(removed)|false|3
4|386053000|(removed)|179399002|(removed)|false|3
4|763158003|(removed)|714144007|(removed)|false|2
4|609617007|(removed)|719539006|(removed)|false|7
4|299691001|(removed)|43918003|(removed)|false|2
4|419422001|(removed)|444863008|(removed)|false|8
4|115668003|(removed)|115828000|(removed)|false|2
4|1145214003|(removed)|1284862009|(removed)|false|3
4|420473002|(removed)|246036007|(removed)|false|7
4|272379006|(removed)|287183002|(removed)|false|1
4|41146007|(removed)|1115701000112103|(removed)|false|3
4|128132009|(removed)|12106471000119102|(removed)|false|5
4|371398005|(removed)|730142006|(removed)|false|7
4|371398005|(removed)|280664008|(removed)|false|7
4|246061005|(removed)|246265005|(removed)|false|3
4|298378000|(removed)|66158003|(removed)|false|2
4|49062001|(removed)|705198007|(removed)|false|2
4|120573002|(removed)|711211009|(removed)|false|7
4|363788007|(removed)|246612009|(removed)|false|2
4|91717005|(removed)|108003|(removed)|false|5
4|846599004|(removed)|769149003|(removed)|false|8
4|14975008|(removed)|49931003|(removed)|false|11
4|65978000|(removed)|211555008|(removed)|false|4
4|32750006|(removed)|709425003|(removed)|false|5
4|272181003|(removed)|421599003|(removed)|false|3
4|315306007|(removed)|363120007|(removed)|false|4
4|306801009|(removed)|368776007|(removed)|false|7
4|774007|(removed)|1156176004|(removed)|false|8
4|244436004|(removed)|728509008|(removed)|false|7
4|22943007|(removed)|277689005|(removed)|false|6
4|5069006|(removed)|19051008|(removed)|false|8
4|397577006|(removed)|16380005|(removed)|false|8
4|14679004|(removed)|22452008|(removed)|false|2
4|111064005|(removed)|1269088004|(removed)|false|6
4|363169009|(removed)|459153009|(removed)|false|5
4|138875005|(removed)|438348005|(removed)|false|0
4|113343008|(removed)|50145006|(removed)|false|4
4|128139000|(removed)|192764007|(removed)|false|3
4|106077005|(removed)|309539008|(removed)|false|2
4|302292003|(removed)|289841000|(removed)|false|2
4|363170005|(removed)|15555002|(removed)|false|4
4|95320005|(removed)|402271002|(removed)|false|4
4|3057000|(removed)|729411007|(removed)|false|6
4|298705000|(removed)|15717161000119109|(removed)|false|4
4|399981008|(removed)|838374005|(removed)|false|3
4|118934005|(removed)|275490009|(removed)|false|3
